Mo,Nb,Ta,V,W,FCC_L12,BCC_B2
0.3,0.1,0.25,0.15,0.2,0,1.0
0.3,0.1,0.25,0.2,0.15,0,1.0
0.3,0.1,0.25,0.25,0.1,0,1.0
0.3,0.1,0.25,0.3,0.05,0,1.0
0.3,0.1,0.3,0.05,0.25,0,1.0
0.3,0.1,0.3,0.1,0.2,0,1.0
0.3,0.1,0.3,0.15,0.15,0,1.0
0.3,0.1,0.3,0.2,0.1,0,1.0
0.3,0.1,0.3,0.25,0.05,0,1.0
0.3,0.1,0.35,0.05,0.2,0,1.0
0.3,0.1,0.35,0.1,0.15,0,1.0
0.3,0.1,0.35,0.15,0.1,0,1.0
0.3,0.1,0.35,0.2,0.05,0,1.0
0.3,0.15,0.05,0.15,0.35,0,1.0
0.3,0.15,0.05,0.2,0.3,0,1.0
0.3,0.15,0.05,0.25,0.25,0,1.0
0.3,0.15,0.05,0.3,0.2,0,1.0
0.3,0.15,0.05,0.35,0.15,0,1.0
0.3,0.15,0.1,0.1,0.35,0,1.0
0.3,0.15,0.1,0.15,0.3,0,1.0
0.3,0.15,0.1,0.2,0.25,0,1.0
0.3,0.15,0.1,0.25,0.2,0,1.0
0.3,0.15,0.1,0.3,0.15,0,1.0
0.3,0.15,0.15,0.05,0.35,0,1.0
0.3,0.15,0.15,0.1,0.3,0,1.0
0.3,0.15,0.15,0.15,0.25,0,1.0
0.3,0.15,0.15,0.2,0.2,0,1.0
0.3,0.15,0.15,0.25,0.15,0,1.0
0.3,0.15,0.15,0.3,0.1,0,1.0
0.3,0.15,0.2,0.05,0.3,0,1.0
0.3,0.15,0.2,0.1,0.25,0,1.0
0.3,0.15,0.2,0.15,0.2,0,1.0
0.3,0.15,0.2,0.2,0.15,0,1.0
0.3,0.15,0.2,0.25,0.1,0,1.0
0.3,0.15,0.2,0.3,0.05,0,1.0
0.3,0.15,0.25,0.05,0.25,0,1.0
0.3,0.15,0.25,0.1,0.2,0,1.0
0.3,0.15,0.25,0.15,0.15,0,1.0
0.3,0.15,0.25,0.2,0.1,0,1.0
0.3,0.15,0.25,0.25,0.05,0,1.0
0.3,0.15,0.3,0.05,0.2,0,1.0
0.3,0.15,0.3,0.1,0.15,0,1.0
0.3,0.15,0.3,0.15,0.1,0,1.0
0.3,0.15,0.3,0.2,0.05,0,1.0
0.3,0.15,0.35,0.05,0.15,0,1.0
0.3,0.15,0.35,0.1,0.1,0,1.0
0.3,0.15,0.35,0.15,0.05,0,1.0
0.3,0.2,0.05,0.1,0.35,0,1.0
0.3,0.2,0.05,0.15,0.3,0,1.0
0.3,0.2,0.05,0.2,0.25,0,1.0
0.3,0.2,0.05,0.25,0.2,0,1.0
0.3,0.2,0.05,0.3,0.15,0,1.0
0.3,0.2,0.1,0.05,0.35,0,1.0
0.3,0.2,0.1,0.1,0.3,0,1.0
0.3,0.2,0.1,0.15,0.25,0,1.0
0.3,0.2,0.1,0.2,0.2,0,1.0
0.3,0.2,0.1,0.25,0.15,0,1.0
0.3,0.2,0.1,0.3,0.1,0,1.0
0.3,0.2,0.15,0.05,0.3,0,1.0
0.3,0.2,0.15,0.1,0.25,0,1.0
0.3,0.2,0.15,0.15,0.2,0,1.0
0.3,0.2,0.15,0.2,0.15,0,1.0
0.3,0.2,0.15,0.25,0.1,0,1.0
0.3,0.2,0.2,0.05,0.25,0,1.0
0.3,0.2,0.2,0.1,0.2,0,1.0
0.3,0.2,0.2,0.15,0.15,0,1.0
0.3,0.2,0.2,0.2,0.1,0,1.0
0.3,0.2,0.2,0.25,0.05,0,1.0
0.3,0.2,0.25,0.05,0.2,0,1.0
0.3,0.2,0.25,0.1,0.15,0,1.0
0.3,0.2,0.25,0.15,0.1,0,1.0
0.3,0.2,0.25,0.2,0.05,0,1.0
0.3,0.2,0.3,0.05,0.15,0,1.0
0.3,0.2,0.3,0.1,0.1,0,1.0
0.3,0.2,0.3,0.15,0.05,0,1.0
0.3,0.2,0.35,0.05,0.1,0,1.0
0.3,0.2,0.35,0.1,0.05,0,1.0
0.3,0.25,0.05,0.05,0.35,0,1.0
0.3,0.25,0.05,0.1,0.3,0,1.0
0.3,0.25,0.05,0.15,0.25,0,1.0
0.3,0.25,0.05,0.2,0.2,0,1.0
0.3,0.25,0.05,0.25,0.15,0,1.0
0.3,0.25,0.05,0.3,0.1,0,1.0
0.3,0.25,0.1,0.05,0.3,0,1.0
0.3,0.25,0.1,0.1,0.25,0,1.0
0.3,0.25,0.1,0.15,0.2,0,1.0
0.3,0.25,0.1,0.2,0.15,0,1.0
0.3,0.25,0.1,0.25,0.1,0,1.0
0.3,0.25,0.15,0.05,0.25,0,1.0
0.3,0.25,0.15,0.1,0.2,0,1.0
0.3,0.25,0.15,0.15,0.15,0,1.0
0.3,0.25,0.15,0.2,0.1,0,1.0
0.3,0.25,0.15,0.25,0.05,0,1.0
0.3,0.25,0.2,0.05,0.2,0,1.0
0.3,0.25,0.2,0.1,0.15,0,1.0
0.3,0.25,0.2,0.15,0.1,0,1.0
0.3,0.25,0.2,0.2,0.05,0,1.0
0.3,0.25,0.25,0.05,0.15,0,1.0
0.3,0.25,0.25,0.1,0.1,0,1.0
0.3,0.25,0.25,0.15,0.05,0,1.0
0.3,0.25,0.3,0.05,0.1,0,1.0
0.3,0.25,0.3,0.1,0.05,0,1.0
0.3,0.25,0.35,0.05,0.05,0,1.0
0.3,0.3,0.05,0.05,0.3,0,1.0
0.3,0.3,0.05,0.1,0.25,0,1.0
0.3,0.3,0.05,0.15,0.2,0,1.0
0.3,0.3,0.05,0.2,0.15,0,1.0
0.3,0.3,0.05,0.25,0.1,0,1.0
0.3,0.3,0.1,0.05,0.25,0,1.0
0.3,0.3,0.1,0.1,0.2,0,1.0
0.3,0.3,0.1,0.15,0.15,0,1.0
0.3,0.3,0.1,0.2,0.1,0,1.0
0.3,0.3,0.1,0.25,0.05,0,1.0
0.3,0.3,0.15,0.05,0.2,0,1.0
0.3,0.3,0.15,0.1,0.15,0,1.0
0.3,0.3,0.15,0.15,0.1,0,1.0
0.3,0.3,0.15,0.2,0.05,0,1.0
0.3,0.3,0.2,0.05,0.15,0,1.0
0.3,0.3,0.2,0.1,0.1,0,1.0
0.3,0.3,0.2,0.15,0.05,0,1.0
0.3,0.3,0.25,0.05,0.1,0,1.0
0.3,0.3,0.25,0.1,0.05,0,1.0
0.3,0.3,0.3,0.05,0.05,0,1.0
0.3,0.35,0.05,0.05,0.25,0,1.0
0.3,0.35,0.05,0.1,0.2,0,1.0
0.3,0.35,0.05,0.15,0.15,0,1.0
0.3,0.35,0.05,0.2,0.1,0,1.0
0.3,0.35,0.05,0.25,0.05,0,1.0
0.3,0.35,0.1,0.05,0.2,0,1.0
0.3,0.35,0.1,0.1,0.15,0,1.0
0.3,0.35,0.1,0.15,0.1,0,1.0
0.3,0.35,0.1,0.2,0.05,0,1.0
0.3,0.35,0.15,0.05,0.15,0,1.0
0.3,0.35,0.15,0.1,0.1,0,1.0
0.3,0.35,0.15,0.15,0.05,0,1.0
0.3,0.35,0.2,0.05,0.1,0,1.0
0.3,0.35,0.2,0.1,0.05,0,1.0
0.3,0.35,0.25,0.05,0.05,0,1.0
0.35,0.05,0.05,0.2,0.35,0,1.0
0.35,0.05,0.05,0.25,0.3,0,1.0
0.35,0.05,0.05,0.3,0.25,0,1.0
0.35,0.05,0.05,0.35,0.2,0,1.0
0.35,0.05,0.1,0.15,0.35,0,1.0
0.35,0.05,0.1,0.2,0.3,0,1.0
0.35,0.05,0.1,0.25,0.25,0,1.0
0.35,0.05,0.1,0.3,0.2,0,1.0
0.35,0.05,0.1,0.35,0.15,0,1.0
0.35,0.05,0.15,0.1,0.35,0,1.0
0.35,0.05,0.15,0.15,0.3,0,1.0
0.35,0.05,0.15,0.2,0.25,0,1.0
0.35,0.05,0.15,0.25,0.2,0,1.0
0.35,0.05,0.15,0.3,0.15,0,1.0
0.35,0.05,0.2,0.05,0.35,0,1.0
0.35,0.05,0.2,0.1,0.3,0,1.0
0.35,0.05,0.2,0.15,0.25,0,1.0
0.35,0.05,0.2,0.2,0.2,0,1.0
0.35,0.05,0.2,0.25,0.15,0,1.0
0.35,0.05,0.25,0.05,0.3,0,1.0
0.35,0.05,0.25,0.1,0.25,0,1.0
0.35,0.05,0.25,0.15,0.2,0,1.0
0.35,0.05,0.25,0.2,0.15,0,1.0
0.35,0.05,0.25,0.25,0.1,0,1.0
0.35,0.05,0.3,0.05,0.25,0,1.0
0.35,0.05,0.3,0.1,0.2,0,1.0
0.35,0.05,0.3,0.15,0.15,0,1.0
0.35,0.05,0.3,0.2,0.1,0,1.0
0.35,0.05,0.3,0.25,0.05,0,1.0
0.35,0.05,0.35,0.05,0.2,0,1.0
0.35,0.05,0.35,0.1,0.15,0,1.0
0.35,0.05,0.35,0.15,0.1,0,1.0
0.35,0.05,0.35,0.2,0.05,0,1.0
0.35,0.1,0.05,0.15,0.35,0,1.0
0.35,0.1,0.05,0.2,0.3,0,1.0
0.35,0.1,0.05,0.25,0.25,0,1.0
0.35,0.1,0.05,0.3,0.2,0,1.0
0.35,0.1,0.05,0.35,0.15,0,1.0
0.35,0.1,0.1,0.1,0.35,0,1.0
0.35,0.1,0.1,0.15,0.3,0,1.0
0.35,0.1,0.1,0.2,0.25,0,1.0
0.35,0.1,0.1,0.25,0.2,0,1.0
0.35,0.1,0.1,0.3,0.15,0,1.0
0.35,0.1,0.15,0.05,0.35,0,1.0
0.35,0.1,0.15,0.1,0.3,0,1.0
0.35,0.1,0.15,0.15,0.25,0,1.0
0.35,0.1,0.15,0.2,0.2,0,1.0
0.35,0.1,0.15,0.25,0.15,0,1.0
0.35,0.1,0.15,0.3,0.1,0,1.0
0.35,0.1,0.2,0.05,0.3,0,1.0
0.35,0.1,0.2,0.1,0.25,0,1.0
0.35,0.1,0.2,0.15,0.2,0,1.0
0.35,0.1,0.2,0.2,0.15,0,1.0
0.35,0.1,0.2,0.25,0.1,0,1.0
0.35,0.1,0.2,0.3,0.05,0,1.0
0.35,0.1,0.25,0.05,0.25,0,1.0
0.35,0.1,0.25,0.1,0.2,0,1.0
0.35,0.1,0.25,0.15,0.15,0,1.0
0.35,0.1,0.25,0.2,0.1,0,1.0
0.35,0.1,0.25,0.25,0.05,0,1.0
0.35,0.1,0.3,0.05,0.2,0,1.0
0.35,0.1,0.3,0.1,0.15,0,1.0
0.35,0.1,0.3,0.15,0.1,0,1.0
0.35,0.1,0.3,0.2,0.05,0,1.0
0.35,0.1,0.35,0.05,0.15,0,1.0
0.35,0.1,0.35,0.1,0.1,0,1.0
0.35,0.1,0.35,0.15,0.05,0,1.0
0.35,0.15,0.05,0.1,0.35,0,1.0
0.35,0.15,0.05,0.15,0.3,0,1.0
0.35,0.15,0.05,0.2,0.25,0,1.0
0.35,0.15,0.05,0.25,0.2,0,1.0
0.35,0.15,0.05,0.3,0.15,0,1.0
0.35,0.15,0.05,0.35,0.1,0,1.0
0.35,0.15,0.1,0.05,0.35,0,1.0
0.35,0.15,0.1,0.1,0.3,0,1.0
0.35,0.15,0.1,0.15,0.25,0,1.0
0.35,0.15,0.1,0.2,0.2,0,1.0
0.35,0.15,0.1,0.25,0.15,0,1.0
0.35,0.15,0.1,0.3,0.1,0,1.0
0.35,0.15,0.15,0.05,0.3,0,1.0
0.35,0.15,0.15,0.1,0.25,0,1.0
0.35,0.15,0.15,0.15,0.2,0,1.0
0.35,0.15,0.15,0.2,0.15,0,1.0
0.35,0.15,0.15,0.25,0.1,0,1.0
0.35,0.15,0.15,0.3,0.05,0,1.0
0.35,0.15,0.2,0.05,0.25,0,1.0
0.35,0.15,0.2,0.1,0.2,0,1.0
0.35,0.15,0.2,0.15,0.15,0,1.0
0.35,0.15,0.2,0.2,0.1,0,1.0
0.35,0.15,0.2,0.25,0.05,0,1.0
0.35,0.15,0.25,0.05,0.2,0,1.0
0.35,0.15,0.25,0.1,0.15,0,1.0
0.35,0.15,0.25,0.15,0.1,0,1.0
0.35,0.15,0.25,0.2,0.05,0,1.0
0.35,0.15,0.3,0.05,0.15,0,1.0
0.35,0.15,0.3,0.1,0.1,0,1.0
0.35,0.15,0.3,0.15,0.05,0,1.0
0.35,0.15,0.35,0.05,0.1,0,1.0
0.35,0.15,0.35,0.1,0.05,0,1.0
0.35,0.2,0.05,0.05,0.35,0,1.0
0.35,0.2,0.05,0.1,0.3,0,1.0
0.35,0.2,0.05,0.15,0.25,0,1.0
0.35,0.2,0.05,0.2,0.2,0,1.0
0.35,0.2,0.05,0.25,0.15,0,1.0
0.35,0.2,0.05,0.3,0.1,0,1.0
0.35,0.2,0.05,0.35,0.05,0,1.0
0.35,0.2,0.1,0.05,0.3,0,1.0
0.35,0.2,0.1,0.1,0.25,0,1.0
0.35,0.2,0.1,0.15,0.2,0,1.0
0.35,0.2,0.1,0.2,0.15,0,1.0
0.35,0.2,0.1,0.25,0.1,0,1.0
0.35,0.2,0.1,0.3,0.05,0,1.0
0.35,0.2,0.15,0.05,0.25,0,1.0
0.35,0.2,0.15,0.1,0.2,0,1.0
0.35,0.2,0.15,0.15,0.15,0,1.0
0.35,0.2,0.15,0.2,0.1,0,1.0
0.35,0.2,0.15,0.25,0.05,0,1.0
0.35,0.2,0.2,0.05,0.2,0,1.0
0.35,0.2,0.2,0.1,0.15,0,1.0
0.35,0.2,0.2,0.15,0.1,0,1.0
0.35,0.2,0.2,0.2,0.05,0,1.0
0.35,0.2,0.25,0.05,0.15,0,1.0
0.35,0.2,0.25,0.1,0.1,0,1.0
0.35,0.2,0.25,0.15,0.05,0,1.0
0.35,0.2,0.3,0.05,0.1,0,1.0
0.35,0.2,0.3,0.1,0.05,0,1.0
0.35,0.2,0.35,0.05,0.05,0,1.0
0.35,0.25,0.05,0.05,0.3,0,1.0
0.35,0.25,0.05,0.1,0.25,0,1.0
0.35,0.25,0.05,0.15,0.2,0,1.0
0.35,0.25,0.05,0.2,0.15,0,1.0
0.35,0.25,0.05,0.25,0.1,0,1.0
0.35,0.25,0.05,0.3,0.05,0,1.0
0.35,0.25,0.1,0.05,0.25,0,1.0
0.35,0.25,0.1,0.1,0.2,0,1.0
0.35,0.25,0.1,0.15,0.15,0,1.0
0.35,0.25,0.1,0.2,0.1,0,1.0
0.35,0.25,0.1,0.25,0.05,0,1.0
0.35,0.25,0.15,0.05,0.2,0,1.0
0.35,0.25,0.15,0.1,0.15,0,1.0
0.35,0.25,0.15,0.15,0.1,0,1.0
0.35,0.25,0.15,0.2,0.05,0,1.0
0.35,0.25,0.2,0.05,0.15,0,1.0
0.35,0.25,0.2,0.1,0.1,0,1.0
0.35,0.25,0.2,0.15,0.05,0,1.0
0.35,0.25,0.25,0.05,0.1,0,1.0
0.35,0.25,0.25,0.1,0.05,0,1.0
0.35,0.25,0.3,0.05,0.05,0,1.0
0.35,0.3,0.05,0.05,0.25,0,1.0
0.35,0.3,0.05,0.1,0.2,0,1.0
0.35,0.3,0.05,0.15,0.15,0,1.0
0.35,0.3,0.05,0.2,0.1,0,1.0
0.35,0.3,0.05,0.25,0.05,0,1.0
0.35,0.3,0.1,0.05,0.2,0,1.0
0.35,0.3,0.1,0.1,0.15,0,1.0
0.35,0.3,0.1,0.15,0.1,0,1.0
0.35,0.3,0.1,0.2,0.05,0,1.0
0.35,0.3,0.15,0.05,0.15,0,1.0
0.35,0.3,0.15,0.1,0.1,0,1.0
0.35,0.3,0.15,0.15,0.05,0,1.0
0.35,0.3,0.2,0.05,0.1,0,1.0
0.35,0.3,0.2,0.1,0.05,0,1.0
0.35,0.3,0.25,0.05,0.05,0,1.0
0.35,0.35,0.05,0.05,0.2,0,1.0
0.35,0.35,0.05,0.1,0.15,0,1.0
0.35,0.35,0.05,0.15,0.1,0,1.0
0.35,0.35,0.05,0.2,0.05,0,1.0
0.35,0.35,0.1,0.05,0.15,0,1.0
0.35,0.35,0.1,0.1,0.1,0,1.0
0.35,0.35,0.1,0.15,0.05,0,1.0
0.35,0.35,0.15,0.05,0.1,0,1.0
0.35,0.35,0.15,0.1,0.05,0,1.0
0.35,0.35,0.2,0.05,0.05,0,1.0
0.25,0.05,0.15,0.35,0.2,0,0.27351061
0.3,0.05,0.15,0.35,0.15,0,0.251322
0.2,0.3,0.05,0.35,0.1,0,0.24999415
0.25,0.25,0.05,0.35,0.1,0,0.24502541
0.2,0.35,0.05,0.35,0.05,0,0.21917959
0.25,0.3,0.05,0.35,0.05,0,0.21371235
0.25,0.05,0.2,0.35,0.15,0,0.19644246
0.25,0.1,0.15,0.35,0.15,0,0.19551249
0.25,0.2,0.1,0.35,0.1,0,0.18784746
0.35,0.05,0.15,0.35,0.1,0,0.17950557
0.3,0.05,0.2,0.35,0.1,0,0.17905666
0.3,0.1,0.15,0.35,0.1,0,0.17640099
0.25,0.15,0.1,0.35,0.15,0,0.17536219
0.3,0.25,0.05,0.35,0.05,0,0.1682563
0.3,0.15,0.1,0.35,0.1,0,0.16612776
0.25,0.25,0.1,0.35,0.05,0,0.16258734
0.25,0.15,0.15,0.35,0.1,0,0.15914195
0.2,0.25,0.1,0.35,0.1,0,0.15848213
0.3,0.1,0.1,0.35,0.15,0,0.15366201
0.2,0.3,0.1,0.35,0.05,0,0.15311554
0.3,0.2,0.05,0.35,0.1,0,0.14624413
0.25,0.1,0.2,0.35,0.1,0,0.14359414
0.15,0.35,0.05,0.35,0.1,0,0.13809375
0.2,0.25,0.05,0.35,0.15,0,0.13734171
0.3,0.2,0.1,0.35,0.05,0,0.1371801
0.25,0.05,0.25,0.35,0.1,0,0.13267016
0.25,0.2,0.15,0.35,0.05,0,0.12790699
0.3,0.15,0.15,0.35,0.05,0,0.12372242
0.3,0.1,0.2,0.35,0.05,0,0.11674688
0.35,0.05,0.2,0.35,0.05,0,0.11627387
0.3,0.05,0.25,0.35,0.05,0,0.11152105
0.25,0.15,0.2,0.35,0.05,0,0.10544439
0.2,0.25,0.15,0.35,0.05,0,0.10311925
0.2,0.2,0.15,0.35,0.1,0,0.10296312
0.25,0.35,0.05,0.3,0.05,0,0.098981473
0.2,0.05,0.2,0.35,0.2,0,0.098706788
0.35,0.1,0.15,0.35,0.05,0,0.096716199
0.25,0.1,0.25,0.35,0.05,0,0.090129052
0.2,0.05,0.25,0.35,0.15,0,0.083395778
0.25,0.05,0.3,0.35,0.05,0,0.078591155
0.2,0.1,0.2,0.35,0.15,0,0.077575648
0.2,0.15,0.2,0.35,0.1,0,0.075575346
0.15,0.35,0.1,0.35,0.05,0,0.07279841
0.2,0.2,0.2,0.35,0.05,0,0.070082025
0.25,0.3,0.05,0.3,0.1,0,0.066317632
0.2,0.1,0.25,0.35,0.1,0,0.061495561
0.3,0.3,0.05,0.3,0.05,0,0.061309941
0.2,0.15,0.15,0.35,0.15,0,0.061169191
0.2,0.05,0.3,0.35,0.1,0,0.052564584
0.35,0.15,0.1,0.35,0.05,0,0.052226874
0.35,0.1,0.1,0.35,0.1,0,0.049275995
0.2,0.15,0.25,0.35,0.05,0,0.048800511
0.25,0.3,0.1,0.3,0.05,0,0.044559343
0.35,0.05,0.2,0.3,0.1,0,0.037343039
0.2,0.2,0.1,0.35,0.15,0,0.036973824
0.3,0.05,0.2,0.3,0.15,0,0.036848594
0.2,0.1,0.3,0.35,0.05,0,0.034385573
0.3,0.05,0.25,0.3,0.1,0,0.024996549
0.3,0.25,0.1,0.3,0.05,0,0.024867773
0.2,0.05,0.35,0.35,0.05,0,0.023730169
0.2,0.35,0.05,0.3,0.1,0,0.021679942
0.3,0.1,0.2,0.3,0.1,0,0.014212079
0.2,0.35,0.1,0.3,0.05,0,0.010644731
0.3,0.2,0.15,0.3,0.05,0,0.0063923869
0.25,0.25,0.15,0.3,0.05,0,0.0057838407
0.35,0.05,0.25,0.3,0.05,0,0.0043552135
0.15,0.3,0.15,0.35,0.05,0,0.0042601764
